62.053966, 24.697368
62.053805, 24.696038
62.053523, 24.694364
62.053683, 24.691317
62.053642, 24.689472
62.054245, 24.687326
62.054768, 24.685352
62.055049, 24.683850
62.055129, 24.682305
62.054807, 24.681189
62.054304, 24.680459
62.053901, 24.678657
62.053559, 24.676983
62.053156, 24.675138
62.052753, 24.672821
62.051988, 24.671319
62.051344, 24.669946
62.050097, 24.668659
62.049091, 24.667586
